# RQ1 coefficients table
dv,model,term,coef,std_err,t,p_value,ci_low,ci_high
log10_starting_point_tokens,family_only,Intercept,4.753203265080551,0.08369965537333024,56.7888032976907,5.757091613031602e-07,4.520815766612526,4.9855907635485766
log10_starting_point_tokens,family_only,C(tokenizer_family)[T.LLaMA],0.20566201340166912,0.1183691877949177,1.7374624024454057,0.15730394608896045,-0.12298353865776851,0.5343075654611067
log10_starting_point_tokens,scale_only,Intercept,4.700517248314762,0.05874185795271219,80.01989402682374,1.4618652174364582e-07,4.53742370433173,4.863610792297794
log10_starting_point_tokens,scale_only,scale_B,0.004885351522511759,0.0013875814363762569,3.5207674262853472,0.024433124082910457,0.0010328078354215771,0.00873789520960194
log10_starting_point_tokens,family+scale,Intercept,4.6923825923034785,0.0668268648792144,70.21700929386232,6.365415376257693e-06,4.479709683074929,4.905055501532028
log10_starting_point_tokens,family+scale,C(tokenizer_family)[T.LLaMA],0.057146417085555345,0.10996179137715441,0.5196933986783708,0.6391880347421306,-0.2928010796050476,0.4070939137761583
log10_starting_point_tokens,family+scale,scale_B,0.004243302751889048,0.0019701409143096436,2.1538067257366422,0.12027541201846907,-0.002026564921743943,0.01051317042552204
decay_rate_pp_per_1k_tokens,family_only,Intercept,-0.20045064087107742,0.09687051013183429,-2.0692638099900322,0.10731962615293128,-0.469406294564622,0.06850501282246715
decay_rate_pp_per_1k_tokens,family_only,C(tokenizer_family)[T.LLaMA],0.07849769921747422,0.13699558922244034,0.5729943545117877,0.5973204955437166,-0.30186303391285785,0.4588584323478063
decay_rate_pp_per_1k_tokens,scale_only,Intercept,-0.20359872507345605,0.10434784593664335,-1.9511540774600622,0.12279442203044032,-0.49331479116218296,0.08611734101527085
decay_rate_pp_per_1k_tokens,scale_only,scale_B,0.0013318408527052046,0.0024648715412456707,0.5403287069605798,0.6176501707940594,-0.005511739672927679,0.008175421378338089
decay_rate_pp_per_1k_tokens,family+scale,Intercept,-0.21107851158102844,0.12255930654899916,-1.7222560858455849,0.1835003691624291,-0.6011169238860241,0.17895990072396725
decay_rate_pp_per_1k_tokens,family+scale,C(tokenizer_family)[T.LLaMA],0.05254592190247906,0.2016680106485371,0.2605565539794758,0.8112955469905533,-0.5892516934798733,0.6943435372848314
decay_rate_pp_per_1k_tokens,family+scale,scale_B,0.0007414793518570094,0.0036132041312730164,0.20521380052661706,0.8505404152071848,-0.010757348785948629,0.01224030748966265

# RQ1 model summary table
model,r_squared,adj_r_squared,n,df_residual,f_pvalue,dv,unique_r2_family,unique_r2_scale,full_r2
family_only,0.4301000305451428,0.2876250381814285,6,4,0.15730394608895876,log10_starting_point_tokens,,,
scale_only,0.7560351308117433,0.6950439135146792,6,4,0.02443312408291013,log10_starting_point_tokens,,,
family+scale,0.776184578793649,0.626974297989415,6,3,0.10588513876673912,log10_starting_point_tokens,,,
unique_r2,,,6,3,,log10_starting_point_tokens,0.020149447981905655,0.3460845482485062,0.776184578793649
family_only,0.07585445123458578,-0.15518193595676788,6,4,0.5973204955437161,decay_rate_pp_per_1k_tokens,,,
scale_only,0.06802380359919191,-0.16497024550101003,6,4,0.6176501707940593,decay_rate_pp_per_1k_tokens,,,
family+scale,0.08864762218778177,-0.5189206296870303,6,3,0.8700205213899161,decay_rate_pp_per_1k_tokens,,,
unique_r2,,,6,3,,decay_rate_pp_per_1k_tokens,0.02062381858858986,0.012793170953195987,0.08864762218778177

# RQ1 raw model-level metrics (used as inputs)
model,tokenizer_family,scale_B,variant,starting_point_chars,starting_point_tokens,decay_rate_pp_per_1k_tokens,decay_r_squared,n_length_points,baseline_pct,drop_pp,censored,log10_sp_tokens
gemma3:4b,Gemma,4.0,traditional,65000.0,49062.281818181815,-0.46222671580337127,0.9446357759130363,12,100.0,5.0,False,4.690747742769677
gemma3:12b,Gemma,12.0,traditional,100000.0,75529.1,-0.12243752464684238,0.8953215633748222,12,100.0,5.0,False,4.8781143097022985
gemma3:27b,Gemma,27.0,traditional,65000.0,49062.281818181815,-0.016687682163018646,0.7380456369352435,10,100.0,5.0,True,4.690747742769677
llama3.1:8b,LLaMA,8.0,traditional,65000.0,57248.3,-0.07762533104423762,0.664269116046463,12,98.36363636363636,5.0,False,4.757762594739766
llama3.1:70b,LLaMA,70.0,traditional,130000.0,114661.23636363636,-0.16939280778473564,0.6190792379145422,12,99.27272727272728,5.0,False,5.059416620353448
llama3.3:70b,LLaMA,70.0,traditional,130000.0,114661.23636363636,-0.11884068613183622,0.6693195519551493,12,99.81818181818183,5.0,False,5.059416620353448
